Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
1,1,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
2,2,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
3,3,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
4,4,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
5,5,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
6,6,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
7,7,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
8,8,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
9,9,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
10,10,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
11,11,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
12,12,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
13,13,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
14,14,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
15,15,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
16,16,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
17,17,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
18,18,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
19,19,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
20,20,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
21,21,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
22,22,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
23,23,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
24,24,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
25,25,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
26,26,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
27,27,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
28,28,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
29,29,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
30,30,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
31,31,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
32,32,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
33,33,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
34,34,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
35,35,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
36,36,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
37,37,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
38,38,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
39,39,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
40,40,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
41,41,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
42,42,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
43,43,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
44,44,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
45,45,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
46,46,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
47,47,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
48,48,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
49,49,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
50,50,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
51,51,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
52,52,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
53,53,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
54,54,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
55,55,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
56,56,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
57,57,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
58,58,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
59,59,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
60,60,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
61,61,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
62,62,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
63,63,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
64,64,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
65,65,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
66,66,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
67,67,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
68,68,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
69,69,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
70,70,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
71,71,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
72,72,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
73,73,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
74,74,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
75,75,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
76,76,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
77,77,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
78,78,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
79,79,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
80,80,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
81,81,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
82,82,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
83,83,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
84,84,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
85,85,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
86,86,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
87,87,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
88,88,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
89,89,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
90,90,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
91,91,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
92,92,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
93,93,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
94,94,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
95,95,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
96,96,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
97,97,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
98,98,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
99,99,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
100,100,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
101,101,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
102,102,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
103,103,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
104,104,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
105,105,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
106,106,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
107,107,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
108,108,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
109,109,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
110,110,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
111,111,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
112,112,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
113,113,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
114,114,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
115,115,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
116,116,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
117,117,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
118,118,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
119,119,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
120,120,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
121,121,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
122,122,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
123,123,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
124,124,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
125,125,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
126,126,0,0bf9e0bbd98ad942b474f0f463d5657f,1,00049e24,00069536
