Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
1,1,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
2,2,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
3,3,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
4,4,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
5,5,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
6,6,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
7,7,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
8,8,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
9,9,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
10,10,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
11,11,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
12,12,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
13,13,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
14,14,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
15,15,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
16,16,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
17,17,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
18,18,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
19,19,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
20,20,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
21,21,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
22,22,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
23,23,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
24,24,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
25,25,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
26,26,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
27,27,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
28,28,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
29,29,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
30,30,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
31,31,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
32,32,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
33,33,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
34,34,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
35,35,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
36,36,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
37,37,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
38,38,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
39,39,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
40,40,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
41,41,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
42,42,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
43,43,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
44,44,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
45,45,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
46,46,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
47,47,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
48,48,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
49,49,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
50,50,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
51,51,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
52,52,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
53,53,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
54,54,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
55,55,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
56,56,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
57,57,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
58,58,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
59,59,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
60,60,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
61,61,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
62,62,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
63,63,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
64,64,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
65,65,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
66,66,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
67,67,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
68,68,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
69,69,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
70,70,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
71,71,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
72,72,0,f42e76a2f9585ebf29c0af7e625e0c40,1,0001cb69,00007cab
