Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
1,1,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
2,2,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
3,3,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
4,4,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
5,5,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
6,6,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
7,7,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
8,8,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
9,9,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
10,10,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
11,11,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
12,12,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
13,13,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
14,14,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
15,15,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
16,16,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
17,17,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
18,18,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
19,19,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
20,20,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
21,21,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
22,22,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
23,23,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
24,24,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
25,25,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
26,26,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
27,27,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
28,28,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
29,29,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
30,30,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
31,31,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
32,32,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
33,33,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
34,34,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
35,35,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
36,36,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
37,37,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
38,38,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
39,39,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
40,40,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
41,41,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
42,42,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
43,43,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
44,44,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
45,45,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
46,46,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
47,47,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
48,48,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
49,49,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
50,50,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
51,51,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
52,52,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
53,53,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
54,54,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
55,55,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
56,56,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
57,57,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
58,58,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
59,59,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
60,60,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
61,61,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
62,62,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
63,63,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
64,64,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
65,65,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
66,66,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
67,67,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
68,68,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
69,69,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
70,70,0,f42e76a2f9585ebf29c0ef7e725e0c40,1,00020048,000074c4
