Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
1,1,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
2,2,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
3,3,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
4,4,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
5,5,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
6,6,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
7,7,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
8,8,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
9,9,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
10,10,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
11,11,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
12,12,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
13,13,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
14,14,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
15,15,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
16,16,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
17,17,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
18,18,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
19,19,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
20,20,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
21,21,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
22,22,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
23,23,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
24,24,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
25,25,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
26,26,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
27,27,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
28,28,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
29,29,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
30,30,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
31,31,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
32,32,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
33,33,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
34,34,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
35,35,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
36,36,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
37,37,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
38,38,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
39,39,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
40,40,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
41,41,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
42,42,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
43,43,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
44,44,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
45,45,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
46,46,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
47,47,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
48,48,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
49,49,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
50,50,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
51,51,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
52,52,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
53,53,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
54,54,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
55,55,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
56,56,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
57,57,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
58,58,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
59,59,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
60,60,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
61,61,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
62,62,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
63,63,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
64,64,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
65,65,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
66,66,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
67,67,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
68,68,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
69,69,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
70,70,0,f42a76a2f9585ebf29c0ff7e625e0c40,1,000203ce,00006ced
