Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
1,1,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
2,2,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
3,3,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
4,4,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
5,5,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
6,6,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
7,7,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
8,8,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
9,9,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
10,10,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
11,11,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
12,12,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
13,13,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
14,14,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
15,15,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
16,16,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
17,17,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
18,18,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
19,19,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
20,20,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
21,21,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
22,22,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
23,23,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
24,24,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
25,25,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
26,26,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
27,27,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
28,28,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
29,29,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
30,30,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
31,31,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
32,32,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
33,33,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
34,34,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
35,35,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
36,36,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
37,37,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
38,38,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
39,39,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
40,40,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
41,41,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
42,42,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
43,43,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
44,44,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
45,45,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
46,46,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
47,47,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
48,48,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
49,49,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
50,50,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
51,51,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
52,52,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
53,53,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
54,54,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
55,55,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
56,56,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
57,57,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
58,58,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
59,59,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
60,60,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
61,61,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
62,62,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
63,63,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
64,64,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
65,65,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
66,66,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
67,67,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
68,68,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
69,69,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
70,70,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
71,71,0,e42e7ea2f9585ebf21c0af7e625e0c40,1,0001e75f,00006cad
