Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
1,1,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
2,2,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
3,3,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
4,4,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
5,5,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
6,6,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
7,7,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
8,8,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
9,9,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
10,10,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
11,11,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
12,12,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
13,13,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
14,14,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
15,15,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
16,16,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
17,17,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
18,18,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
19,19,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
20,20,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
21,21,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
22,22,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
23,23,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
24,24,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
25,25,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
26,26,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
27,27,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
28,28,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
29,29,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
30,30,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
31,31,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
32,32,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
33,33,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
34,34,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
35,35,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
36,36,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
37,37,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
38,38,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
39,39,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
40,40,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
41,41,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
42,42,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
43,43,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
44,44,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
45,45,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
46,46,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
47,47,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
48,48,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
49,49,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
50,50,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
51,51,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
52,52,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
53,53,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
54,54,0,f42e7ea2f9185fbf69c0ef7e625e0c40,1,0001e9c4,00007263
