Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
1,1,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
2,2,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
3,3,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
4,4,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
5,5,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
6,6,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
7,7,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
8,8,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
9,9,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
10,10,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
11,11,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
12,12,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
13,13,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
14,14,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
15,15,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
16,16,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
17,17,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
18,18,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
19,19,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
20,20,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
21,21,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
22,22,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
23,23,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
24,24,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
25,25,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
26,26,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
27,27,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
28,28,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
29,29,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
30,30,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
31,31,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
32,32,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
33,33,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
34,34,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
35,35,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
36,36,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
37,37,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
38,38,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
39,39,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
40,40,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
41,41,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
42,42,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
43,43,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
44,44,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
45,45,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
46,46,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
47,47,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
48,48,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
49,49,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
50,50,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
51,51,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
52,52,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
53,53,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
54,54,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
55,55,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
56,56,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
57,57,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
58,58,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
59,59,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
60,60,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
61,61,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
62,62,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
63,63,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
64,64,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
65,65,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
66,66,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
67,67,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
68,68,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
69,69,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
70,70,0,f42a76a279585ebf23c0af7e625e0c40,1,0001d42d,00005bf0
