Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
1,1,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
2,2,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
3,3,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
4,4,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
5,5,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
6,6,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
7,7,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
8,8,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
9,9,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
10,10,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
11,11,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
12,12,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
13,13,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
14,14,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
15,15,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
16,16,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
17,17,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
18,18,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
19,19,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
20,20,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
21,21,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
22,22,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
23,23,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
24,24,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
25,25,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
26,26,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
27,27,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
28,28,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
29,29,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
30,30,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
31,31,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
32,32,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
33,33,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
34,34,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
35,35,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
36,36,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
37,37,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
38,38,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
39,39,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
40,40,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
41,41,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
42,42,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
43,43,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
44,44,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
45,45,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
46,46,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
47,47,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
48,48,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
49,49,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
50,50,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
51,51,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
52,52,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
53,53,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
54,54,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
55,55,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
56,56,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
57,57,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
58,58,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
59,59,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
60,60,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
61,61,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
62,62,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
63,63,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
64,64,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
65,65,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
66,66,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
67,67,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
68,68,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
69,69,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
70,70,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
71,71,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
72,72,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
73,73,0,f42a76a2f9585ebf69c0bf7e625e0c40,1,0001e9dc,0000905e
