Sample in Buffer,Sample in Window,TRIGGER,responses[127:0],done_sig,count_a[31:0],count_b[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
0,0,1,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
1,1,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
2,2,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
3,3,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
4,4,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
5,5,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
6,6,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
7,7,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
8,8,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
9,9,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
10,10,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
11,11,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
12,12,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
13,13,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
14,14,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
15,15,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
16,16,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
17,17,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
18,18,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
19,19,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
20,20,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
21,21,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
22,22,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
23,23,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
24,24,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
25,25,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
26,26,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
27,27,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
28,28,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
29,29,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
30,30,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
31,31,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
32,32,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
33,33,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
34,34,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
35,35,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
36,36,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
37,37,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
38,38,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
39,39,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
40,40,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
41,41,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
42,42,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
43,43,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
44,44,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
45,45,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
46,46,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
47,47,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
48,48,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
49,49,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
50,50,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
51,51,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
52,52,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
53,53,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
54,54,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
55,55,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
56,56,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
57,57,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
58,58,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
59,59,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
60,60,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
61,61,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
62,62,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
63,63,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
64,64,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
65,65,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
66,66,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
67,67,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
68,68,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
69,69,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
70,70,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
71,71,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
72,72,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
73,73,0,f42e76a2f9505ebf69c0ef6e625e0c40,1,0001e73e,00005bf4
